type,date,author,latitude,longitude, location,major_event,sentiment,message
mbdata,20140123193507,trapanitweets,36.054,24.901,,hit_and_run,negative,Henri -bike guy- done talking to coppers now looking at his trashed bike.
mbdata,20140123193507,brewvebeenserved,36.054,24.901,,hit_and_run,neutral,Going to give the biker a coffee!! He's Bean Served!
ccdata,20140123193507,,,,Egeou Ave / Polvo St,hit_and_run,negative,RECKLESS/HAZARADOUS DRIVER-IN PROGRESS
mbdata,20140123193522,KronosQuoth,,,,pok_rally,positive,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI"
mbdata,20140123193522,Clevvah4Evah,,,,pok_rally,positive,"In edition, you should always add instead of multiply #POK #Rally #Grammar"
mbdata,20140123193522,KronosQuoth,,,,pok_rally,positive,Remember that not getting what you want is sometimes a wonderful stroke of luck.  #KronosStar #POKRally
mbdata,20140123193547,KronosQuoth,,,,pok_rally,positive,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI"
mbdata,20140123193547,KronosQuoth,,,,pok_rally,positive,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI
ccdata,20140123193558,,,,Egeou Ave / Nia Ave,hit_and_run,negative,PURSUIT-POLICE UNIT #253 IN PURSUIT
mbdata,20140123193600,AbilaPost,,,,fire,negative,If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost
mbdata,20140123193600,AbilaAllFaith,,,,fire,positive,Donations for the #DancingDolphinsFire victims being accepted now #GenerousAbila
mbdata,20140123193600,martaO,,,,chatter,neutral,Why arent you answering your phone? #notthatintome
mbdata,20140123193600,trollingsnark,,,,fire,positive,Evacuation of our rights you mean @AbilaPost
mbdata,20140123193600,stuffNstuff,,,,chatter,positive,Cyclist safety meeting #eastAbila #cycling
mbdata,20140123193600,KronosStar,,,,hit_and_run,negative,Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar
mbdata,20140123193600,HomelandIlluminations,,,,chatter,negative,"Reports coming in about a possible hit and run, police in pursuit. #HI"
mbdata,20140123193600,trapanitweets,36.054,24.901,,chatter,negative,I think he's? crying.
mbdata,20140123193600,surferMan,,,,chatter,negative,Some dude just blasted a red light and has a cop in pursuit #gonnagetit
mbdata,20140123193600,Officia1AbilaPost,,,,pok_rally,neutral,The untold link between #POK and #GAStech smad.co.kronos/b33nk4xs
ccdata,20140123193600,,,,Egeou Ave / Limnou St,hit_and_run,negative,PURSUIT CONTINUES-POLICE UNITS #253 AND #357/SECOND UNIT JOINS
mbdata,20140123193610,KronosQuoth,,,,pok_rally,positive,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally
mbdata,20140123193610,KronosQuoth,,,,pok_rally,positive,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally"
mbdata,20140123193610,KronosQuoth,,,,pok_rally,negative,"Waste not, want not  #KronosStar #POKRally"
mbdata,20140123193641,KronosQuoth,,,,pok_rally,positive,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally
mbdata,20140123193641,KronosQuoth,,,,pok_rally,positive,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally
mbdata,20140123193700,slamrjamr,,,,fire,positive,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost
mbdata,20140123193700,soup4u,,,,fire,positive,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost
mbdata,20140123193700,BlueVelvet,,,,hit_and_run,negative,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar
mbdata,20140123193700,sithLordJames,,,,hit_and_run,negative,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar
mbdata,20140123193700,vetsRock,,,,hit_and_run,negative,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI"
mbdata,20140123193700,worldWatcher,,,,hit_and_run,negative,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI"
ccdata,20140123193700,,,,S. Limnou St / S. Eleftherias St,hit_and_run,negative,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN
mbdata,20140123193705,KronosQuoth,,,,pok_rally,positive,"Whether you think you can or you think you cant, youre right.  #KronosStar #POKRally"
mbdata,20140123193705,KronosQuoth,,,,pok_rally,positive,"Its your place in the world; its your life. Go on and do all you can with it, and make it the life you want to live.  #KronosStar #POKRally"
mbdata,20140123193730,KronosQuoth,,,,pok_rally,positive,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally
mbdata,20140123193730,KronosQuoth,,,,pok_rally,positive,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI"
mbdata,20140123193730,KronosQuoth,,,,pok_rally,positive,"When in doubt, punt!  #KronosStar #POKRally"
mbdata,20140123193752,KronosQuoth,,,,pok_rally,positive,"I have learned over the years that when ones mind is made up, this diminishes fear.  #KronosStar #POKRally"
mbdata,20140123193752,KronosQuoth,,,,pok_rally,positive,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI
mbdata,20140123193800,sarajane,,,,fire,positive,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost
mbdata,20140123193800,phantomagate,,,,hit_and_run,negative,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI"
mbdata,20140123193800,farmboy,,,,hit_and_run,negative,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI"
mbdata,20140123193800,brain448,,,,spam,negative,RT @trapanitweets I think he's? crying.
mbdata,20140123193800,electricAvenue,,,,pok_rally,neutral,RT @Officia1AbilaPost The untold link between #POK and #GAStech smad.co.kronos/b33nk4xs
mbdata,20140123193807,plasticParts,,,,hit_and_run,negative,RT @hngohebo_ABILAPOST bicyclist in hit and run accident at 500 block of Schaber uninjured #AbilaPost
mbdata,20140123193807,klingon4real,,,,hit_and_run,negative,RT @AbilaPoliceDepartment Abila Police Department reports pursuit of suspected hit and run vehicle - pursuit is headed west on Egeou?#APD
ccdata,20140123193822,,,,N. Limnou St / N. Achilleos St,hit_and_run,negative,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN
mbdata,20140123193822,KronosQuoth,,,,pok_rally,positive,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI"
mbdata,20140123193822,KronosQuoth,,,,pok_rally,positive,The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI
mbdata,20140123193822,maskedWoman101,,,,spam,neutral,I recommend this site #abila dates.kronos/clickhere
mbdata,20140123193822,junkman995,,,,spam,neutral,free iThing contest click here contest.kronos/freeiThing  #abila #iThing
mbdata,20140123193848,meds4realz43,,,,spam,neutral,Hi! I advise you to visit this link hottips.kronos/trading #abila
mbdata,20140123193848,KronosQuoth,,,,pok_rally,positive,"Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI"
mbdata,20140123193848,KronosQuoth,,,,pok_rally,positive,Our lives begin to end the day we become silent about things that matter.  #KronosStar #POKRally
mbdata,20140123193900,plasticParts,,,,fire,positive,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost
mbdata,20140123193900,henri,,,,fire,positive,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost
mbdata,20140123193900,plasticParts,,,,fire,positive,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost
mbdata,20140123193900,henri,,,,hit_and_run,negative,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar
mbdata,20140123193900,lordWally,,,,hit_and_run,negative,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI"
mbdata,20140123193900,electricAvenue,,,,hit_and_run,negative,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI"
mbdata,20140123193900,klingon4real,,,,hit_and_run,negative,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI"
mbdata,20140123193907,rnbwBrite,,,,spam,neutral,RT @brewvebeenserved Going to give the biker a coffee!! He's Bean Served!
mbdata,20140123193907,redisrad,,,,spam,neutral,#ominousknock
mbdata,20140123193907,trapanitweets,36.054,24.901,,spam,neutral,coffee shop owner just gave Henri a coffee - yay Abila! we have nice people here.
ccdata,20140123193907,,,,N. Limnou St / N. Alexandrias St,hit_and_run,negative,PURSUIT-CONTINUES-POLICE UNITS #253 AND #357
mbdata,20140123193909,KronosQuoth,,,,pok_rally,positive,The two most important days in your life are the day you are born and the day you find out why.  #KronosStar #POKRally
mbdata,20140123193932,KronosQuoth,,,,pok_rally,positive,Don't let what you cannot do interfere with what you can do.  #POKRally #HI
mbdata,20140123193940,redisrad,,,,fire,negative,scary looking APD says #evacuate
mbdata,20140123193940,kingWilly,,,,fire,negative,all these sirens - going to give me nightmares #AFD #APD
mbdata,20140123193940,trapanitweets,36.054,24.901,,spam,neutral,Except for that derp who hit henri.
mbdata,20140123193940,brewvebeenserved,36.054,24.901,,spam,neutral,Our AWESOME coffee cheered him up He's OK NOW!!
mbdata,20140123193940,megaMan,,,,chatter,negative,Run - don't walk across driveway into Gelato #almostcreamedbyvan
mbdata,20140123193940,prettyRain,,,,spam,negative,somethings going on outside i'm in gelatogalore
mbdata,20140123193940,sofitees,36.059,24.857,,chatter,negative,Wow! crazy driving into @gelatogalore #somebodywantgelatobad
ccdata,20140123193940,,,,N/A,chatter,negative,INCOMPLETE CALL FOR POLICE
mbdata,20140123193953,KronosQuoth,,,,pok_rally,positive,You must expect great things of yourself before you can do them.  #POKRally #HI
mbdata,20140123193953,KronosQuoth,,,,pok_rally,positive,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI"
mbdata,20140123193953,Clevvah4Evah,,,,pok_rally,positive,Waiting for you with bated breadth #POK #Rally #Grammar
mbdata,20140123193953,dirtdigger334,,,,spam,neutral,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome
mbdata,20140123194000,blueSunshine,,,,fire,positive,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost
mbdata,20140123194000,pinky,,,,fire,positive,RT @AbilaAllFaith Donations for the #DancingDolphinsFire victims being accepted now #GenerousAbila
mbdata,20140123194000,dragonRider1,,,,hit_and_run,negative,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar
mbdata,20140123194000,brain448,,,,hit_and_run,negative,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI"
mbdata,20140123194000,redisrad,,,,spam,neutral,#yessir
mbdata,20140123194000,martaO,,,,spam,negative,#wheezy #panickattak #worstfirstdateever
mbdata,20140123194000,truccotrucco,36.059,24.856,,hit_and_run,negative,wow some crazy black van just got pulled over in the parking lot - dinner & a show!
mbdata,20140123194000,KronosStar,,,,hit_and_run,negative,Abila police have cornered the erratic driver in a parking lot near the intersection of Alexandrias and Ithakis. Shots fired. #KronosStar
mbdata,20140123194000,trapanitweets,36.054,24.901,,hit_and_run,negative,Gonna help bike guy home. ttl
mbdata,20140123194000,protoGuy,,,,hit_and_run,negative,OMG dude in a black van is shooting at the cops!  Bullets everywhere.
mbdata,20140123194000,megaMan,,,,hit_and_run,positive,Yeah van -- can't exit the backway at Gelato.  And now the cops got him!
mbdata,20140123194000,panopticon,,,,hit_and_run,negative,somebody is shooting across the street at gelatogalore - just went to octavios for an ink cartridge
mbdata,20140123194000,SiaradSea,,,,spam,negative,Real life action movie going on outside. Most exciting milk run ever!
mbdata,20140123194000,roger_roger,,,,hit_and_run,negative,something's going on outside. I think I heard a gun.
mbdata,20140123194000,sofitees,36.059,24.857,,hit_and_run,negative,cops?r right behind - whats up? think that was gunshots #CRAZY
ccdata,20140123194000,,,,N. Alexandrias St / N. Ithakis St,hit_and_run,negative,FELONY ASSAULT/WEAPON-IN PROGRESS
mbdata,20140123194021,reggierockin776,,,,spam,neutral,I got cheap medication online without a prescription meds.kronos/cheapmeds #kronos #abila
mbdata,20140123194022,brontes_riff,,,,hit_and_run,positive,OMG THE COPS ARE HERE FOR ME!
mbdata,20140123194022,megaMan,,,,hit_and_run,negative,Better than expected - cops block van at Gelato. Moving to get a better view.
mbdata,20140123194022,HomelandIlluminations,,,,hit_and_run,neutral,BREAKING NEWS Abila Police report shots fired at Gelato Galore near the City Park.
mbdata,20140123194022,prettyRain,,,,hit_and_run,negative,cops outside i think there's something wrong
mbdata,20140123194022,roger_roger,,,,hit_and_run,negative,they told us to stay down- we're all on the floor. I'm ok
mbdata,20140123194022,Simon_Hamaeth,,,,hit_and_run,negative,I'd swear i just heard a gunshot! @carlyscoffee
ccdata,20140123194022,,,,1615 N. Omirou St,chatter,negative,DISTURBANCE-NOISE
mbdata,20140123194029,protoGuy,,,,chatter,positive,going to move so I can get a better view
mbdata,20140123194029,megaMan,,,,hit_and_run,positive,So van tried a t-turn to exit; cop blocked him off; van and cop doors open #troubleatgelato
mbdata,20140123194029,HomelandIlluminations,,,,hit_and_run,negative,just moments ago shots were fired at the corner of Ithakis and Alexandrias
mbdata,20140123194029,NewsOnlineToday,,,,hit_and_run,negative,Abila Police report shots fired at business #Abila
mbdata,20140123194029,jsmith,,,,hit_and_run,negative,OMC what is happening to this city #fire #shooting #kidnapping #repent
